subject_id,name,description,manufacturer,price
http://www.google.com/base/feeds/snippets/18378932841147152966,instant immers french dlx 2,topics entertainment instant immersion french deluxe 2.0 you set the pace for learning with this series of personalized beginner intermediate and advanced programs. with entertaining instruction on 20 key lessons including vocabulary grammar and ...,,27.57
http://www.google.com/base/feeds/snippets/4522979894661726264,cakewalk project5 version 2 software music production software,project5 version 2 - virtual synthesizer workstation software for windows project5 version 2 software from cakewalk provides everything needed to create and perform great music. the software contains a complete set of superb quality instruments and ...,,199
http://www.google.com/base/feeds/snippets/4835538995422992772,adobe premiere elements 3 and photoshop elements 5 software for windows consumer video editing software,premiere elements 3 and photoshop elements 5 software for windows the premiere elements 3 and photoshop elements 5 software for windows from adobe is a bundle of the popular home video editing and photo editing software packages from adobe. premiere ...,,149.95
http://www.google.com/base/feeds/snippets/1209717630190599142,cakewalk sonar home studio 6 xl software music production software,sonar home studio 6 xl - music production software for windows xp/vista special offer sonar home studio 6 xl from cakewalk is multi-track recording/editing software perfect for musicians taking the first step into digital recording. the software ...,,159
http://www.google.com/base/feeds/snippets/18378133609675219667,allume systems inc - stfmapbx2 - faxstf pro,faxstf pro puts robust fax management at your fingertips and streamlines your most serious faxing demands. you can send and receive faxes from any application. system requirements: mac os 10.3.9 or above.,,43.36
http://www.google.com/base/feeds/snippets/18378422702839985200,nova development bsw business plan writer deluxe 8.0,business plan writer deluxe 8.0 bsw nova development,nova development,94.99
http://www.google.com/base/feeds/snippets/5506083081141279166,punch software 26100 punch! master landscape and home design (small box),punch! master landscape & home design offers an extensive plantings database deck topography and new technology integrating your actual home photos into infinite 3d views. punch! master landscape & home design includes an extensive sortable ...,punch software,45.99
http://www.google.com/base/feeds/snippets/18380144380139373224,topics entertainment cs-50613 snap! 8 player poker 5 pack,snap! 8 player poker 5 pack(a stock balance requires all 5 pieces be returned),,18.99
http://www.google.com/base/feeds/snippets/18380054536947094037,microsoft r18-00908 windows server 2003 client access license 20-pack (per user),20 user cals -- authorize more users to access your windows server 2003! now you have the choice of licensing users or devices. this client pack is licensed per user. client access licensingmicrosoft offers flexible cost-effective options for ...,microsoft,688.99
http://www.google.com/base/feeds/snippets/16573354058682977088,intuit quickbooks pro 2007 software for mac finance software,quickbooks pro 2007 software for mac the quickbooks pro 2007 software for mac from intuit is a bookkeeping application designed for small to medium-sized businesses. it allows you to print checks and pay bills. you can also use the software to ...,,189.95
http://www.google.com/base/feeds/snippets/16448745536109976455,corel intervideo windvd 8 platinum software for windows authoring software,windvd 8 platinum software for windows the windvd 8 platinum software for windows from corel intervideo is a dvd video playback application for windows. the software leverages computer technologies such as dual-core processors and nvidia pure video ...,,69.95
http://www.google.com/base/feeds/snippets/18379653518269884966,microsoft powerpoint mac 2004 version upgrade,or with a zoom sling and swish. bring down the house with dynamic new animations and transitions inspired by mac users. learn more about these and other presenter-friendly options in microsoft powerpoint 2004 for mac designed to keep you on track ...,,89.99
http://www.google.com/base/feeds/snippets/14918356353168654855,corel ulead videostudio 11 plus software for win - educational license authoring software,videostudio 11 plus video editing and dvd authoring software for windows - academic license the videostudio 11 plus video editing and dvd authoring software for windows from corel ulead is a great way to get started editing your home movies and ...,,89.95
http://www.google.com/base/feeds/snippets/18379602755577753525,anti-spyware 3.0 win normal 1u - new,trend micro anti-spyware 3.0 win normal 1 user - new 1u,,24.99
http://www.google.com/base/feeds/snippets/15551866173776009457,adobe after effects cs3 professional software for windows effects software,after effects cs3 professional software for windows the after effects cs3 professional software for windows from adobe is a powerful 2d and 3d compositing and animation suite. the software can be used to create motion graphics for film video dvd the ...,,998.95
