subject_id||<http://schema.org/Product/warc>||<http://schema.org/Product/manufacturer>||<http://schema.org/Product/product_gtin>||<http://schema.org/Product/wattage>||<http://schema.org/Product/weight>||<http://schema.org/Product/phone_carrier>||<http://schema.org/Product/processor_type>||<http://schema.org/Product/front_cam_resolution>||<http://schema.org/Product/memory>||<http://schema.org/Product/width>||<http://schema.org/Product/body_material>||<http://schema.org/Product/depth>||<http://schema.org/Product/brand>||<http://schema.org/Product/display_resolution>||<http://schema.org/Product/phone_type>||<http://schema.org/Product/height>||<http://schema.org/Product/product_type>||<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>||<http://schema.org/Product/computer_operating_system>||<http://schema.org/Product/display_size>||<http://schema.org/Product/color>||<http://schema.org/Product/dimensions>||<http://schema.org/Product/rear_cam_resolution>||<http://schema.org/Product/ram>||<http://schema.org/Product/product_code>||<http://schema.org/Product/mpn>||<http://schema.org/Product/url>||<http://schema.org/Product/modelnum>||
http://dws.products.wdc/nodea3ea9facfd18afc6a86d3f3d2d9835d8||ebay.com0.warc.nq.gz||||||2550mah||||||||||32gb||||||||samsung||||galaxy s6||||||<http://schema.org/Product>||android 5.0||5.1 in||black sapphire||||16 mp||||||sm-g920pzkaspr||http://www.ebay.com/itm/great-black-samsung-galaxy-s6-g920p-32gb-sprint-clean-imei-no-power-/321949904348?hash=item4af5b5addc:g:mksaaosw7hrwqnb8||||
http://dws.products.wdc/node3b79a569ff1ef092e4aff53a45e1f||ebay.com0.warc.nq.gz||||||1810mah||4.55 oz||||||||16gb||2.64 in||||0.27 in||apple||1334x750||iphone 6||5.44 in||||<http://schema.org/Product>||ios - apple||4.7 in||silver||||8 mp||||885909950669||mg4p2ll/a||http://www.ebay.com/itm/apple-iphone-6-at-t-16gb-gsm-factory-unlocked-white-ios-smartphone-/361437581561?hash=item54275bd0f9:g:zy0aaoswp5jwv51d||||
http://dws.products.wdc/node4bd94172d5e3ac8d3e46cd6e43df818||ebay.com0.warc.nq.gz||||||||||||||||16gb||||||||samsung||||galaxy s5||||||<http://schema.org/Product>||android||5.1 in||white||||16 mp||||||sm-g900a||http://www.ebay.com/itm/new-samsung-galaxy-s5-g900a-4g-lte-at-t-unlocked-android-smartphone-16gb-white-/252072752161?hash=item3ab0b4f421:g:ddwaaosw5vfwq3dp||||
http://dws.products.wdc/node2f7c12eb4baff567a72484db345a52e||tesco.com0.warc.nq.gz||||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||black||||||||||||http://www.tesco.com/direct/gear4-iphone-6-plus-thinice-clear-with-black-camera-ring/515-5587.prd?pagelevel=&skuid=515-5587||||
http://dws.products.wdc/node16ed3ee1e9792770e0d9772f9a9805||ebay.com0.warc.nq.gz||||||||||||||||||||||||htc||||one m7||||||<http://schema.org/Product>||||||||||4 mp||||821793034399||ebay_htconem732gbsilversprint||http://www.ebay.com/itm/htc-one-m7-pn072-sprint-wireless-32gb-silver-cell-phone-android-great-cosmetic-/252242233753?hash=item3abacf0999:g:67yaaoswzg9wj2ik||||
http://dws.products.wdc/nodebaa56c5c3e0fecfaa6b6eedfc329bf||shop.com0.warc.nq.gz||||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||black||||||||||||http://www.shop.com/iphone+6s+case+cellpowercasestm+coco+stripes+flex2+series+iphone+6s+4+7+black+case+iphone+6s+4+7+v2+black+-1371413402-p+.xhtml||||
http://dws.products.wdc/nodeaabfb556a92660ccf99894b53ed4772e||tesco.com5.warc.nq.gz||||||1570mah||0.11?kilogram||tesco mobile||apple a7 with 64-bit architecture and m7 motion coprocessor||1.2 mp||16gb||5.86?centimetre||||0.76?centimetre||||||iphone 5s||12.38?centimetre||smart phone||<http://schema.org/Product>||ios7||4 in||silver||||8 mp||1gb||||||http://www.tesco.com/direct/tesco-mobile-apple-iphone-5s-16gb-ios7-silver/415-2140.prd?pagelevel=&skuid=415-2140||||
http://dws.products.wdc/node8ee8f2575d31486a207f7a5a61739||walmart.com0.warc.nq.gz||||887276850702||||||||||||16gb||||||||samsung||||galaxy s4||||phone||<http://schema.org/Product>||||||||||||||||||http://www.walmart.com/ip/samsung-galaxy-s4-887276850702-mobile-phone-hspa-umts-850-refurbished/49418692||||
http://dws.products.wdc/node93135689c92c7fbea4b0928ccdfcb82c||ebay.com0.warc.nq.gz||||||||||||||||64gb||||||||huawei||||nexus 6p||||||<http://schema.org/Product>||android||5.7 in||frost||||12 mp||3gb||886598036115||||http://www.ebay.com/itm/new-sealed-nexus-6p-64gb-frost-white-unlocked-h1511-free-1-3-day-shipping/161952392497?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d35218%26meid%3dbf1b504a227f4369a207fb61f9f3598a%26pid%3d100005%26rk%3d4%26rkt%3d6%26sd%3d141870494075&rt=nc||||
http://dws.products.wdc/nodeb7591281e232761e98ee13baf643a44f||walmart.com4.warc.nq.gz||||||||||||||||||||||||keyscaper||||bmpi61hen24axa3||||||<http://schema.org/Product>||||||||2.75 x 0.37 x 5.55 in||||||||bmpi61hen24axa3||http://www.walmart.com/ip/jeff-gordon-24-axalta-dark-silver-apple-iphone-6-bump-case/47157101||||
http://dws.products.wdc/node96ce8595b5ce5657f25d98bf4666c4a||ebay.com0.warc.nq.gz||||||1810mah||4.55 oz||||||||16gb||2.64 in.||||0.27 in||apple||1334x750||iphone 6||5.44 in||||<http://schema.org/Product>||||4.7 in||silver||||8 mp||||885909950669||mg4p2ll/a||http://www.ebay.com/itm/apple-iphone-6-16gb-silver-at-t-smartphone-/331769778767?hash=item4d3f05124f:g:i8aaaoswxshwsop8||||
http://dws.products.wdc/node22ed6a5bec1ef35746dce7adcb8c524||ebay.com0.warc.nq.gz||||||||||||||||32gb||||||||htc||||||||||<http://schema.org/Product>||||||||||20 mp||||||99hadf119-00||http://www.ebay.com/itm/htc-one-m9-32gb-silver-rose-gold-unlocked-smartphone-warranty-average-/381396031869?hash=item58ccf9997d:g:d5uaaoswutxv8u26||||
http://dws.products.wdc/node38a3f3648740954434d2c896b544149b||ebay.com0.warc.nq.gz||||||||||||quad core||||32gb||||||||htc||||one m8||||||<http://schema.org/Product>||||5 in||multi-color||||4 mp||2gb||does not apply||htc one m8||http://www.ebay.com/itm/factory-unlocked-htc-one-m8-32gb-all-colors-no-additional-fees-we-take-care-/191798375356?hash=item2ca812f3bc:g:rdaaaoswx~dwiwuk||||
http://dws.products.wdc/node4832e12960268934274546fe3be6bb9d||ebay.com0.warc.nq.gz||||||||||||||||||||||||for htc||||one m9||||||<http://schema.org/Product>||||||black||||||||||does not apply||http://www.ebay.com/itm/htc-one-m9-lcd-display-assembly-replacement-usa-seller-/262148797222?hash=item3d09493326:g:w9uaaoswfgnws8ln||||
http://dws.products.wdc/noded6b38ca76d5634cf2805444948869b||bestbuy.com0.warc.nq.gz||||||||||||||||||||||||fosmon||||||||||<http://schema.org/Product>||||||blue||||||||||||http://www.bestbuy.com/site/fosmon-stylish-bedazzled-slim-fit-dual-layer-hybrid-protective-case-cover-for-google-huawei-nexus-6p-sky-blue/1314388440.p?id=mp1314388440&skuid=1314388440||||
http://dws.products.wdc/node8e7f31f3ab67bea8f31b7cbf8216792||ebay.com0.warc.nq.gz||||||||||||||||64gb||||||||huawei||||nexus 6p||||||<http://schema.org/Product>||android||5.7 in||silver||||12 mp||||6901443077410||h1512||http://www.ebay.com/itm/new-huawei-google-nexus-6p-h1512-64gb-aluminium-silver-factory-unlocked-simfree-/291615374092?hash=item43e5a17b0c:g:guiaaoswkzhws1v6||||
http://dws.products.wdc/node36aeadd6948e27d5492a422929be706b||newegg.com0.warc.nq.gz||||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||||||||||||||http://www.newegg.com/product/product.aspx?item=9sia0zx21n2183&cm_re=sony_xperia_z5-_-9sia0zx21n2183-_-product||||
http://dws.products.wdc/node1897d0aa68a7a14251265bf4cb93beb||ebay.com0.warc.nq.gz||||||||||||||||||||||||||||xperia z5 premium||||||<http://schema.org/Product>||android||5.1 in||black, chrome, gold||||||||||||http://www.ebay.com/itm/brand-new-unlocked-sony-xperia-z5-premium-32gb-lte-chrome-dual-sim-e6883/121884524437?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d33878%26meid%3dd56fa670823a4b5196b22f26b0ed4c2b%26pid%3d100005%26rk%3d5%26rkt%3d6%26sd%3d201487383412&rt=nc||||
http://dws.products.wdc/node4915cc2339ad2b8e3f3ed69271f8a||ebay.com0.warc.nq.gz||||||||||||quad core||||32gb||||||||htc||||one m8||||||<http://schema.org/Product>||||5 in||gold||||5 mp||||821793041083||4634028||http://www.ebay.com/itm/htc-one-m8-harman-kardon-edition-32gb-sprint-clean-esn-good-esn-/151956072152?hash=item236149a6d8:g:qauaaoswqybwna1n||||
http://dws.products.wdc/node3f8f9382abf2a9f20b414d575d6fb1||tesco.com0.warc.nq.gz||||||3000||0.16?kilogram||sim free||exynos 7 octa||5 mp||32gb||7.58?centimetre||||0.69?centimetre||||||galaxy s6 edge+||15.4?centimetre||smart phone||<http://schema.org/Product>||android||5.7 in||black||||16 mp||4gb||||||http://www.tesco.com/direct/samsung-galaxy-s6-edge-plus-64gb-black/305-3035.prd?pagelevel=&skuid=305-3035||||
http://dws.products.wdc/node155326d43e4d26512bd1e7b23744b1||ebay.com0.warc.nq.gz||||||||||||||||32gb||||||||htc||||one m7||||||<http://schema.org/Product>||android||||silver||||||||4718487630431, 4718487631506, 899794010315||||http://www.ebay.com/itm/htc-one-m7-gsm-unlocked-64gb-android-4g-lte-smartphone-silver-fair-/272118642318?hash=item3f5b88f68e:g:vpiaaoswnldwqqae||||
http://dws.products.wdc/node3fbff987e5d71ab90c7d43a79e7ba72||ebay.com0.warc.nq.gz||||||||||||octa core||||32gb||||||||sony||||xperia z5||||||<http://schema.org/Product>||android||5.5 in||gold||||||||7311271542421||e6853||http://www.ebay.com/itm/open-box-sony-xperia-z5-premium-e6853-gold-factory-unlocked-23mp-5-5/222002928778?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d33876%26meid%3dd8dd46abc2014693a3e513f2341f0feb%26pid%3d100005%26rk%3d3%26rkt%3d6%26sd%3d172088403740||||
http://dws.products.wdc/nodea3ddb76b86f5d6e7f0566acb6f841a6||searsoutlet.com0.warc.nq.gz||||||||||||||||||||||||motorola||||moto g||||||<http://schema.org/Product>||||||||||||||||||http://www.searsoutlet.com/motorola-moto-g-lte-3rd-generation-/d/product_details.jsp%3fmd%3dct_md%26cid%3d8142%26pn%3d1%26ps%3d391%26pid%3d148542&mode=buyusedonly&itemselectiontype=all||||
http://dws.products.wdc/nodeb3c2f8dd1a1f8c92e17b622662f057||ebay.com0.warc.nq.gz||||||1432mah||4.9 oz||||||||32gb||2.31 in||||0.37 in||apple||960 x 640 pixels||iphone 4s||4.5 in||||<http://schema.org/Product>||||3.5 in||black||||8 mp||||400035624750, 885909528929||md278ll/a||http://www.ebay.com/itm/apple-iphone-4s-32gb-black-good-shape-bundle-verizon-unlocked-/321992068077?hash=item4af8390bed:g:jxaaaosw-zxwn9pc||||
http://dws.products.wdc/node36aabfe23c73e25d2b7b62abc7e126a||microcenter.com0.warc.nq.gz||||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||clear/purple||||||||685387389476||||http://www.microcenter.com/product/435429/survivor_core_for_iphone_6_-_purple-clear||||
http://dws.products.wdc/nodeb4e2fd9180a01de91fe5eda26352ca||overstock.com1.warc.nq.gz||||||||||||hexa-core||||32gb||||||||lg||||g4||||phone||<http://schema.org/Product>||android 5.1||||||||||||||||http://www.overstock.com/electronics/lg-g4-h815-32gb-unlocked-gsm-4g-lte-hexa-core-android-5.1-phone/10382993/product.html?refccid=qconpm52wc4jrzcfisblxnpwvy&searchidx=42||||
http://dws.products.wdc/nodecb9d3fd8122eba101e677cd36fba77c3||ebay.com0.warc.nq.gz||||||||||||||||32gb||||||||lg||||g4||||||<http://schema.org/Product>||android||5.5 in||brown leather colors||||16 mp||3gb||||lg g4 h815 32gb||http://www.ebay.com/itm/new-lg-g4-h815-32gb-hexa-core-factory-unlocked-5-5-qhd-16mp-brown-leather/262254349518?_trksid=p2047675.c100005.m1851&_trkparms=aid%3d222007%26algo%3dsic.mbe%26ao%3d1%26asc%3d33878%26meid%3db42322625e674a7ebc52ba54de48e441%26pid%3d100005%26rk%3d4%26rkt%3d6%26sd%3d261988961612&rt=nc||||
http://dws.products.wdc/node453ee08babceca5cc346e4d6ee9f065||walmart.com2.warc.nq.gz||||||||||unlocked||||||||||||||nokia||||lumia 635||||||<http://schema.org/Product>||windows phone||4.5 in||multicolor||3.00 x 6.00 x 9.00 inches||5 mp||||||rm-975 blk||http://www.walmart.com/ip/nokia-lumia-635-rm-975-gsm-lte-windows-8.1-quad-core-smartphone-unlocked-black/45798762?action=product_interest&action_type=title&item_id=45798762&placement_id=irs-105-m3&strategy=tic&visitor_id&category=&client_guid=873dcf25-da8e-4562-8e1f-e89bb81f57b5&customer_id_enc&config_id=105&parent_item_id=45796150&parent_anchor_item_id&guid=16641315-75c9-4fdb-96d0-7fff7d81149b&bucket_id=irsbucketdefault&beacon_version=1.0.1&findingmethod=p13n||||
http://dws.products.wdc/node2b33a6f4465b21545264efb411bc12a||ebay.com0.warc.nq.gz||||||||||||||||32gb||||||||htc||||one m8||||||<http://schema.org/Product>||||||||||||||||0p6b120||http://www.ebay.com/itm/new-htc-one-m8-0p6b120-gray-at-t-t-mobile-unlocked-gsm-/321998006266?hash=item4af893a7fa:g:mdaaaoswxshwskif||||
http://dws.products.wdc/nodedcfb98522d11ad358447b095b5924099||tesco.com5.warc.nq.gz||||||2800||145.0?gram||sim free||carmen2 (octa 1.6ghz)||||16gb||72.0?millimetre||||8.1?millimetre||||||galaxy s5||142.0?millimetre||smart phone||<http://schema.org/Product>||android 5 lollipop||5.1 in||black||||y||2gb||||||http://www.tesco.com/direct/samsung-galaxy-s5-neo-black/690-3679.prd?pagelevel=&skuid=690-3679||||
http://dws.products.wdc/nodeb7704441e652b274ebcb89a5a3468a||ebay.com0.warc.nq.gz||||||||||||||||64gb||||||||huawei||||nexus 6p||||||<http://schema.org/Product>||android||5.7 in||frost||||12 mp||3gb||886598036115||||http://www.ebay.com/itm/new-sealed-nexus-6p-64gb-frost-white-unlocked-h1511-free-1-3-day-shipping-/161952392497?hash=item25b51d6531:g:sdqaaoswjczwb7oo||||
http://dws.products.wdc/node2af7a6f8f8f72f2bdbef524e68eac0ba||walmart.com1.warc.nq.gz||||||||||unlocked||||||||||||||nokia||||lumia 520||||||<http://schema.org/Product>||windows phone||4 in||black||4.72 x 2.52 x 0.39 in||5 mp||||||520 blk||http://www.walmart.com/ip/nokia-lumia-520-smartphone-unlocked/34743921?action=product_interest&action_type=title&item_id=34743921&placement_id=irs-104-m2&strategy=pwvav&visitor_id&category=&client_guid=5e2ec524-045f-428f-a508-17a757e6cde4&customer_id_enc&config_id=104&parent_item_id=46480201&parent_anchor_item_id&guid=046bdb65-4757-446c-94a4-118ff245bec3&bucket_id=irsbucketdefault&beacon_version=1.0.1&findingmethod=p13n||||
http://dws.products.wdc/node2fc39a29735dfd29e0e8e18e5877f||newegg.com0.warc.nq.gz||||||3000mah||5.40 oz||||quad-core 1.5 ghz cortex-a53 & quad-core 2.1 ghz cortex-a57, mali-t760mp8 gpu||5 mp||32gb||||||||samsung||518 ppi||galaxy s6 edge+||||||<http://schema.org/Product>||android 5.1 lollipop||5.7 in||gold||6.08 x 2.98 x 0.27 in||16 mp||4gb||||g928g 32gb gold||http://www.newegg.com/product/product.aspx?item=n82e16875169103&cm_re=samsung_galaxy_s6_edge%2b-_-75-169-103-_-product||||
http://dws.products.wdc/node12dede45a1119e78c94ddd4692cd6b||ebay.com0.warc.nq.gz||||||1440mah||3.95 oz||||dual core||||32gb||2.31 in||||0.3 in||apple||1136 x 640 pixels||iphone 5||4.87 in||||<http://schema.org/Product>||||4 in||black & slate||||8 mp||||885909600113||md658ll/a||http://www.ebay.com/itm/apple-iphone-5-32gb-black-slate-verizon-smartphone-/231828660318?hash=item35fa10a05e:g:isyaaoswpzdwqkoi||||
http://dws.products.wdc/node2ccb6f9c70d612f4483ed781ddbed2da||microcenter.com0.warc.nq.gz||||||||||||||||||||||||||||||||||<http://schema.org/Product>||||||black/grey||||||||848709019103||||http://www.microcenter.com/product/446368/candyshell_for_samsung_galaxy_s6||||
http://dws.products.wdc/node1229217732928ddc23f59b16124547ec||walmart.com2.warc.nq.gz||||||||||unlocked||||||||||||||nokia||||lumia 520||||||<http://schema.org/Product>||windows phone||4 in||black||4.72 x 2.52 x 0.39 in||5 mp||||||520 blk||http://www.walmart.com/ip/nokia-lumia-520-smartphone-unlocked/34743921?action=product_interest&action_type=title&item_id=34743921&placement_id=irs-2-b1&strategy=tic&visitor_id&category=&client_guid=97eeed79-5962-4437-874a-48a5c7b70f07&customer_id_enc&config_id=2&parent_item_id=45720133&parent_anchor_item_id&guid=85950ef2-761b-4063-ac35-173c3c24ee4f&bucket_id=irsbucketdefault&beacon_version=1.0.1&findingmethod=p13n||||
http://dws.products.wdc/node1a5afe3dee3231c4a2865a6e265921e||flipkart.com17.warc.nq.gz||||||||||||||||||||||||sg group||||||||||<http://schema.org/Product>||||||||||||||||||http://www.flipkart.com/sg-group-c233en0223-nokia-lumia-620/p/itmdr6azupafsakb?pid=accdr6azrc9vfsxm&ref=l%3a4910248841163525925&srno=b_20||||
http://dws.products.wdc/node1a5b265bee609c18a63e63c0ffc3d6e||ebay.com0.warc.nq.gz||||||2550 mah||||||||||32gb||||||||samsung||||galaxy s6||||||<http://schema.org/Product>||android||5.1 in||black sapphire||||16 mp||||||sm-g920vzkavzw||http://www.ebay.com/itm/new-samsung-galaxy-s6-sm-g920v-32gb-verizon-black-sapphire-android-smartphone-/191761252968?hash=item2ca5dc8268:g:ae0aaosw5ijwcacn||||
http://dws.products.wdc/nodecf5215f5a786fbffc17570f74d80bf||tesco.com4.warc.nq.gz||||||1830||134.0 gram||||qualcomm snapdragonã¢â€žâ¢ s4, dual-core 1.5 ghz||||8gb||66.7 millimetre||||9.2 millimetre||nokia||||lumia 635||129.5 millimetre||||<http://schema.org/Product>||windows phone 8.1||4.5 in||black||||5 mp||512mb||||||http://www.tesco.com/direct/nokia-lumia-635-black/641-7034.prd?skuid=641-7034||||
http://dws.products.wdc/nodece8272f28071b6c8986707aabc67143||ebay.com0.warc.nq.gz||||||||||||1.44 ghz||||32gb||||||||lg||||g4||||||<http://schema.org/Product>||android||5.5 in||grey||||16 mp||3gb||8806084986597||h815||http://www.ebay.com/itm/new-lg-g4-h815-32gb-lte-4g-unlocked-5-5-lcd-qhd-display-smartphone-grey-/201360334415?hash=item2ee202de4f:g:iggaaoswa-dwpm1i||||
http://dws.products.wdc/node154a18a07d9aa4f993e928eebe276290||ebay.com0.warc.nq.gz||||||2300mah||||||||||64gb||||||||htc||||one m7||||||<http://schema.org/Product>||||||silver||||4 mp||||||||http://www.ebay.com/itm/htc-one-m7-64gb-silver-sprint-smartphone-/182013139772?hash=item2a60d41b3c:g:fu8aaoswgotwszw~||||
http://dws.products.wdc/node684822b342ddbb993025239f1d9365bc||flipkart.com1.warc.nq.gz||||||||||||||||||||||||scratch pruff||||||||||<http://schema.org/Product>||||||clear||||||||||||http://www.flipkart.com/scratch-pruff-ssp001w12142-screen-guard-htc-one-e8/p/itmebpzq4h7yneuc?pid=accebpzqhzbqzsdw&ref=l%3a3208735379769279839&srno=b_20||||
http://dws.products.wdc/node22a47ee3fdc2b9103231c935756a||tesco.com0.warc.nq.gz||||||n/a||0.19 kilogram||||a9 chip with 64-bit architecture, embedded m9 motion coprocessor||||128gb||158.0 millimetre||||78.0 millimetre||apple||||iphone 6 plus||7.0 millimetre||||<http://schema.org/Product>||ios 9||5.5 in||gold||||||n/a||||||http://www.tesco.com/direct/tesco-mobile-iphone-6s-plus-16gb-rose-gold/794-8366.prd?pagelevel=&skuid=794-8366||||
http://dws.products.wdc/node11f21f83c41b35fedb3683d4dbeb9aa2||macmall.com0.warc.nq.gz||||||||5.43 oz||||||||32gb||2.8 in||||0.3 in||sony||||xperia z5||5.7 in||android smartphone||<http://schema.org/Product>||||||gold||||||||||||http://www.macmall.com/p/sony-ericsson-cellular-telephony/product%7edpno%7e13784133%7epdp.baacffjj||||
http://dws.products.wdc/node9875c582f2e6534165a78152c22d3cfa||ebay.com3.warc.nq.gz||||||3000 mah||||verizon||||||||||||||lg||||g4||||smartphone||<http://schema.org/Product>||||5.5 in||ceramic white||||16 mp||||||||http://www.ebay.com/itm/brand-new-unlocked-verizon-lg-g4-32gb-vs986-clean-esn-metallic-gray-/301802666974?hash=item4644d73bde:g:lguaaoswngjwstmr||||
http://dws.products.wdc/node2af184b47cbb24aa2d7d765228a5ebf||aliexpress.com0.warc.nq.gz||mtk||||||||||||||32gb||||||||htc||2560x1440||one m9+||||||<http://schema.org/Product>||android||5.2 in||||150.99x71.99x9.61mm||20 mp||3gb||||||http://www.aliexpress.com/item/2015-hot-sale-original-genuine-htc-one-m9-dual-4g-octa-core-5-2-inches-2560x1440/32357554323.html?ws_ab_test=searchweb201556_1%2csearchweb201644_1_505_506_503_504_502_10001_10002_10016_10017_10010_10005_10011_10006_10003_10004_10009_10008%2csearchweb201560_8%2csearchweb1451318400_-1%2csearchweb1451318411_6449&btsid=b41de1ac-6cd8-4457-b9b2-8a980c0f4e57&_escaped_fragment_=||||
http://dws.products.wdc/nodea8eae5bc8998b9ece56ce2df5ae7035||ebay.com1.warc.nq.gz||||||||||without contract||||||16gb||||||||||||iphone 6 plus||||||<http://schema.org/Product>||||||gold||||||||||||http://www.ebay.com/itm/apple-iphone-6-plus-16gb-gold-verizon-smartphone-unlocked-/321999087770?hash=item4af8a4289a:g:xbgaaoswfqjws5m1||||
http://dws.products.wdc/node7988ba2b263651ecd5b07df91df84||ebay.com1.warc.nq.gz||||885909727476||1560 mah||3.95 oz||factory unlocked||||||32gb||2.31 in||||0.3 in||apple||1136 x 640 pixels||iphone 5s||4.87 in||smartphone||<http://schema.org/Product>||||4 in||space gray||||8 mp||||||me299ll/a||http://www.ebay.com/itm/apple-iphone-5s-32gb-space-gray-gsm-unlocked-smartphone-at-t-cricket-/252274219205?hash=item3abcb718c5:g:deqaaoswzhvwr9vc||||
http://dws.products.wdc/node9f149ed1942de1dbdcb6ebf74f621cd||ebay.com10.warc.nq.gz||||||||||t-mobile||||||128gb||||||||samsung||||s6 edge||||||<http://schema.org/Product>||android||5.1 in||black sapphire||||||||||does not apply||http://www.ebay.com/itm/new-samsung-galaxy-s6-edge-sm-g925t-128gb-black-sapphire-t-mobile-clean-imei-/221944829950?hash=item33acf157fe:g:bluaaosweuxwtszk||||
http://dws.products.wdc/node55b740dff0ab9dad3a69a3d3105c31a5||aliexpress.com0.warc.nq.gz||||||||||||||||||||||||qin||||||||case||<http://schema.org/Product>||||||||||||||||||http://www.aliexpress.com/item/original-nillkin-qin-leather-case-for-google-nexus-6p-case-hight-qualidy-leather-case-for-google/32578462031.html?ws_ab_test=searchweb201556_6%2csearchweb201644_2_505_506_503_504_502_10001_10002_10016_10017_10010_10005_10011_10006_10003_10004_10009_10008%2csearchweb201560_3%2csearchweb1451318400_-1%2csearchweb1451318411_6452&btsid=68aa926b-1c91-41d7-9a35-6cf6ac64aa34&_escaped_fragment_=||||
http://dws.products.wdc/node24bd76176bc2eba6dfe66a81eef94e87||walmart.com6.warc.nq.gz||||||||||||||||32gb||||||||lg||||g4||||smartphone||<http://schema.org/Product>||||||silver||||||||||||http://www.walmart.com/ip/lg-prepaid-g4-smartphone-silver/46480201||||
http://dws.products.wdc/nodebbcad52f9b4a8b6dba91903177c037b1||flipkart.com28.warc.nq.gz||||||||||||||||||||||||coteetci||||||||||<http://schema.org/Product>||||||gold||||||||||||http://www.flipkart.com/coteetci-bumper-case-apple-iphone-6/p/itmecptncy2hckh8?pid=accecptnukrejfs7&ref=l%3a6261080396769936538&srno=b_5||||
