"birthdate","deathdate","gender","label","work","subject_id"
"772-02-28","846-09-23","male","Juyi Bai","白香山詩集	 Works.	 Poems.","http://viaf.org/viaf/17241292"
"1939-09-16","","male","Breyten Breytenbach","Dog heart : a memoir	 All One Horse	 Memory of birds in times of revolution	 Memory of snow and of dust	 Return to paradise	 Breytenbach, Breyten.	 True confessions of an albino terrorist	 Mouroir	 Kouevuur	 Mouroir mirrornotes of a novel","http://viaf.org/viaf/115948023"
"1958-12-27","","male","Carl De Keyzer","Trinity","http://viaf.org/viaf/95149165"
"1915-04-25","2003-07-25","male","Thomas Savage","Power of the dog	 Sheep queen : a novel	 I heard my sister speak my name	 Corner of rife and pacific","http://viaf.org/viaf/118858080"
"1957-07-09","","male","Tim Kring","Kring, Tim,	 Shift : a novel","http://viaf.org/viaf/14552176"
"1961","","female","V. M. Girija","","http://viaf.org/viaf/76015749"
"1732-02-11","1769","male","William Falconer","Poems.	 Falconer, William,","http://viaf.org/viaf/42132675"
"1931-08-16","2018-02-01","male","William Whitehead","","http://viaf.org/viaf/91604208"
"1967-07-19","","male","Wladimir Kaminer","Schönhauser Allee	 Kaminer, Wladimir	 Militärmusik : Roman	 Reise nach trulala	 Russendisko","http://viaf.org/viaf/10066664"
"1882-07-07","1942-06-28","male","I︠A︡nka Kupala","Kupała, Janka	 Works.	 Kupala, I︠A︡nka,","http://viaf.org/viaf/39385872"
"1916-10-10","2001-11-25","male","David Gascoyne","Gascoyne, David,	 Death of an explorer","http://viaf.org/viaf/36918646"
"1932-12-15","","female","Edna O'Brien","Johnny I hardly knew you	 James Joyce	 Returning : tales	 Down by the river	 Time and tide	 Night	 Girls in their married bliss	 August is a wicked month	 High road	 Casualties of peace","http://viaf.org/viaf/100271219"
"1894-10-21","1965-07-28","male","Ranpo Edogawa","Panoramatō kidan	 人間豹	 悪魔の紋章	 黒蜥蜴	 地獄の道化師	 陰獸	 怪人二十面相	 D坂の殺人事件	 少年探偵団	 蜘蛛男","http://viaf.org/viaf/76350116"
"1849-07-22","1887-11-19","female","Emma Lazarus","Lazarus, Emma,	 Poems.	 New colossus","http://viaf.org/viaf/51916813"
"1588-01-08","1638-12-08","male","Ivan Gundulic","Suze sina razmetnoga	 Osman	 Dubravka","http://viaf.org/viaf/39390411"
"1950-09-24","","male","John Kessel","Rewired : the post-cyberpunk anthology	 Corrupting Dr. Nice	 Good news from outer space","http://viaf.org/viaf/85807555"
"1866-04-16","1918-07-16","male","José de Diego","Diego, José de,","http://viaf.org/viaf/32129256"
"1948-06-14","","male","Laurence Yep","Dragonwings	 Yep, Laurence,	 Dragon of the lost sea	 Dragon's guide	 Khan's daughter : a mongolian folktale	 Liar, liar","http://viaf.org/viaf/105057728"
"1933-09-08","","male","Michael Frayn","Trick of it	 Towards the end of the morning	 Tin men	 Frayn, Michael	 Noises off	 Frayn, Michael (1933-....).	 Spies	 Skios : a novel	 Headlong	 Benefactors","http://viaf.org/viaf/51722896"
"1946-12-29","1988-06-16","male","Miguel Pinero","Plays.","http://viaf.org/viaf/41863962"
"1917-12-23","2004-03-03","female","Miriam Waddington","Poèmes	 Poems.	 Poèmes.","http://viaf.org/viaf/2499852"
"1949-03-26","","male","Patrick Süskind","Süskind, Patrick	 Geschichte von herrn sommer	 Süskind, Patrick.	 Das Parfum	 Der Kontrabass","http://viaf.org/viaf/98249600"
"1952-02-19","","male","Ryû Murakami","限りなく透明に近いブルー	 共生虫	 Topâzu	 In za miso sūpu	 Mask club	 Murakami, Ryū,	 Ōdishon	 最後の家族	 ピアッシング	 希望の国のエクソダス","http://viaf.org/viaf/84508169"
"1947-10-26","","male","Trevor Joyce","","http://viaf.org/viaf/41736040"
"1887-01-19","1943-01-23","male","Alexander Woollcott","While Rome burns","http://viaf.org/viaf/50021815"
"1904-11-25","2005-10-17","male","Jin Ba","火	 Han ye	 巴金自傳	 秋	 Ba, Jin,	 滅亡	 Chun.	 随想录	 長生塔","http://viaf.org/viaf/19673501"
"1898-05-25","1971-08-27","male","Bennett Cerf","Laugh Day	 Bennett Cerf's book of riddles	 At Random : the reminiscences of Bennett Cerf","http://viaf.org/viaf/69683019"
"1884-01-10","1924-12-08","male","Bochō Yamamura","Yamamura, Bochō,	 Works.	 Poems","http://viaf.org/viaf/59883638"
"1892-04-20","1970-01-24","female","Caresse Crosby","Manifesto","http://viaf.org/viaf/71541658"
"1948-11-14","","female","Carmen Covito","Novels.	 Bruttina stagionata	 Del perché i porcospini attraversano la strada","http://viaf.org/viaf/59196734"
"1959-07-02","","male","Diego Marani","Marani, Diego.	 Nuova grammatica finlandese	 Amico delle donne	 L'interprete","http://viaf.org/viaf/27222430"
"1904-07-05","1994-02-27","male","Harold Acton","Tuscan villas	 Bourbons of naples, 1734-1825	 Prince Isidore a novel	 Soul's gymnasium, and other stories	 Memoirs of an aesthete	 Peonies and ponies	 Last medici	 Old lamps for new","http://viaf.org/viaf/64016314"
"1939-10-08","2010-07-12","male","Harvey Pekar","American Splendor	 American splendor : another dollar	 Bob & Harv's comics	 Cleveland	 The quitter	 Not the Israel my parents promised me","http://viaf.org/viaf/35256182"
"1974-07-30","","male","Jacek Dukaj","W kraju ludzi niewiernych	 Dukaj, Jacek	 Córka łupieżcy	 Inne pieśni	 Extensa	 Dukaj, Jacek,","http://viaf.org/viaf/101877357"
"1915-07-14","2004-02-29","male","Jerome Lawrence","Lawrence, Jerome,	 Works.	 Inherit the wind","http://viaf.org/viaf/113803993"
"1788-03-10","1857-11-26","male","Joseph Eichendorff","Gedichte	 Wanderlieder	 Werke in einem Band	 Eichendorff	 Eichendorff, Joseph von	 Dichter und ihre Gesellen	 Das Marmorbild	 Die Nacht	 Aus dem Leben eines Taugenichts","http://viaf.org/viaf/295317978"
"1928-07-25","1986-08-25","female","Joyce Mansour","Carré blanc	 Ça	 Rapaces	 Cris	 Gisants satisfaits","http://viaf.org/viaf/59086153"
"1810-08-29","1884-06-19","male","Juan Bautista Alberdi","Viajes y descripciones	 Escritos satíricos y de crítica literaria	 Correspondence.","http://viaf.org/viaf/32016466"
"1928-06-08","2018-03-08","female","Kate Wilhelm","Good children	 Killer thing	 Sense of shadow	 Juniper time	 Hamlet trap	 Welcome, chaos	 Where late the sweet birds sang	 Infinity box : a collection of speculative fiction	 Clone	 Listen, listen","http://viaf.org/viaf/94794057"
"1586","1669-01-19","male","Leone Allacci","De libris et rebus ecclesiasticis Graecorum dissertationes et observationes variae	 Socraticorum epistolae	 De opinationibus	 Hellas	 De Templis graecorum recentioribus ... de narthece ecclesiae veteris ... nec non de graecorum hodie quorundam opinonibus","http://viaf.org/viaf/56655251"
"1917-09-27","2010-01-26","male","Louis Auchincloss","Skinny island : more tales of Manhattan	 Rector of justin	 I come as a thief	 Embezzler	 Partners	 Diary of a yuppie	 Auchincloss, Louis.	 Portrait in brownstone	 Woodrow Wilson	 House of the prophet","http://viaf.org/viaf/87919936"
"1907-05-24","1987-09-11","female","Mahadevi Varma","Smr̥ti kī rekhāem̐	 Śr̥ṅkhalā kī kaṛiyām̐.	 Varmā, Mahādevī,	 Atīta ke cala-citra","http://viaf.org/viaf/27130898"
"1489","1546-08-04","male","Mariangelo Accorso","","http://viaf.org/viaf/42899404"
"1450-08-18","1524-01-05","male","Marcus Marulus","De Veteris Instrumenti viris illustribus commentarium	 Davidias	 De institutione bene vivendi per exempla sanctorum	 Evanđelistar	 Marulić, Marko	 Od naslidovan'ja Isukarstova	 De humilitate et gloria Christi	 Latinska djela","http://viaf.org/viaf/19697406"
"1927-09-14","1997-03-24","male","Martin Caidin","Indiana Jones and the white witch	 Thunderbirds	 Cyborg	 Fork-tailed devil: the P-38	 Zero fighter	 Final countdown	 Marooned, a novel	 Me 109; Willy Messerschmitt's peerless fighter	 Aquarius mission	 Black Thursday","http://viaf.org/viaf/111077848"
"1905-12-12","2004-09-28","male","Mulk Raj Anand","Indian fairy tales	 Across the black waters	 Anand, Mulk Raj,	 India in colour	 Seven summers	 Coolie	 Two leaves and a bud	 Story of india	 Sword and the sickle	 Untouchable","http://viaf.org/viaf/109309949"
"1897-11-23","1999-08-01","male","Nirad C. Chaudhuri","Hinduism, a religion to live by","http://viaf.org/viaf/27091778"
"1923-03-21","1998-04-30","male","Nizār Qabbānī","Qaṣāʾid mamnūʿaẗ	 دمشق نزار قباني	 قصتي مع الشعر : سيرة ذاتية","http://viaf.org/viaf/102338831"
"1937-07-11","","male","Xianyong Bai","""Nie zi	 Bai, Xianyong,	 孼只	 玉卿嫂	 台北人","http://viaf.org/viaf/111462018"
"1893-01-13","1945-03-15","male","Pierre Drieu La Rochelle","Drieu La Rochelle, Pierre	 Journal d'un homme trompé	 Récit secret, suivi du Journal 1944-1945, et d'Exorde	 Gilles	 Drieu La Rochelle, Pierre,	 État civil	 Mémoires de Dirk Raspe	 Comédie de charleroi	 Le feu follet	 Chiens de paille","http://viaf.org/viaf/27063717"
"1959-01-03","","male","Rafael Arráiz Lucca","Arráiz Lucca, Rafael.","http://viaf.org/viaf/44348898"
"1865-01-26","1903-11-25","male","Sabino de Arana y Goiri","Arana Goiri, Sabino de	 Arana Goiri, Sabino de,","http://viaf.org/viaf/22154354"
"1945-02-13","","male","Simon Schama","Story of the Jews	 Rembrandt's eyes	 Power of art	 Two Rothschilds and the land of Israel","http://viaf.org/viaf/46784579"
"1951","","male","Stephen Briggs","Turtle Recall : the Discworld Companion. So Far	 Terry Pratchett's Mort : the play	 Discworld mapp","http://viaf.org/viaf/107598413"
"1865-03-15","1914-04-07","female","Sui Sin Far","Works.	 Sui Sin Far,","http://viaf.org/viaf/69162927"
"1896","1961","male","Surya Kant Tripathi","बिल्लेसुर बकरिहा : उपन्यास	 Kullī Bhāṭa : hāsya-rasa-pūrṇa caritopanyāsa","http://viaf.org/viaf/39515586"
"1897-12-26","1949-05-17","male","Jūza Unno","十八時の音楽浴	 Unno, Jūza,","http://viaf.org/viaf/40943083"
"1811-06-11","1848-06-07","male","Vissarion Grigoryevich Belinsky","Belinsky, Vissarion Grigoryevich,	 Izbrannye filosofskie sochinenii︠a︡	 Osnovaniâ russkoj grammatiki dlâ pervonačal'nogo obučeniâ","http://viaf.org/viaf/76451346"
"1959-07-28","","male","William T. Vollmann","Vollmann	 Poor people	 You bright and risen angels a cartoon	 Europe central	 Butterfly stories : a novel	 Fathers and crows	 Royal family	 Thirteen stories and thirteen epitaphs	 Ice-shirt	 Whores for Gloria","http://viaf.org/viaf/46804375"
"1893-12-20","1950-12-04","male","James Kevin McGuinnes","Night at the opera","http://viaf.org/viaf/22341980"
"1949-05-28","","female","Pamela Wallace","Come back, my love	 Straight from the heart	 Dreams lost, dreams found","http://viaf.org/viaf/53308581"
"1895-08-13","1958-03-06","male","Sam Taylor","Taming of shrew	 Ambassador Bill	 For heaven's sake","http://viaf.org/viaf/37198878"
"1842","1919","","Ambrose Bierce","","http://viaf.org/viaf/66463819"
"1950-11-14","","male","James D. Parriott","","http://viaf.org/viaf/61281532"
"1952-12-24","","female","Victoria Hochberg","","http://viaf.org/viaf/120262363"
"1804-08-30","1891-12-27","male","Aleksander Borejko Chodźko","Contes des paysans et des patres slaves	 Complete dictionary, English and Polish	 Dokładny słownik polsko-angielski","http://viaf.org/viaf/69066012"
"1902","1982","","Alexander Abusch","","http://viaf.org/viaf/34468790"
"1865-05-17","1959-11-29","male","Govind Sakharam Sardesai","Sardesai, Govind Sakharam,","http://viaf.org/viaf/13856096"
"1752-05-09","1806-09-10","male","Johann Anton Leisewitz","Julius von Tarent","http://viaf.org/viaf/69079931"
"1903-09-23","1942-08-13","male","Jorge Cuesta","Works.	 Essays.	 Cuesta","http://viaf.org/viaf/56669781"
"1889-04-22","1979-07-21","male","Ludwig Renn","Spanische krieg : dokumentarischer bericht	 Krieg	 Nachkrieg : Roman	 Vor grossen wandlungen; roman	 Renn, Ludwig	 Renn, Ludwig,	 Morelia; eine Universitätsstadt in Mexico","http://viaf.org/viaf/287413251"
"1945-01-01","","male","Rüdiger Safranski","Schiller oder die Erfindung des Deutschen Idealismus	 Wieviel Globalisierung verträgt der Mensch?	 Safranski, Rüdiger	 Schopenhauer und die wilden Jahre der Philosophie : eine Biographie	 E.T.A. Hoffmann : das Leben eines skeptischen Phantasten	 Goethe : Kunstwerk des Lebens : Biographie	 Safranski, Rüdiger.	 Goethe und Schiller : Geschichte einer Freundschaft	 Romantik eine deutsche Affäre	 Nietzsche","http://viaf.org/viaf/44307526"
"1895-05-25","1963-11-28","male","Tryambaka Śaṅkara Śejavalakara","Essays.	 Works.","http://viaf.org/viaf/8979739"
"1968-10-28","","male","Uwe Tellkamp","Turm : geschichte aus einem versunkenen land : roman	 Turm	 Die Schwebebahn	 Eisvogel : roman	 Tellkamp, Uwe","http://viaf.org/viaf/76575924"
"1863-06-24","1926-12-31","male","V. K. Rajwade","Rajwade, V. K.,	 Marāṭhyāñcyā itihāsācī sādhane.","http://viaf.org/viaf/15829577"
"1976-12-28","","male","Alexander Görlach","","http://viaf.org/viaf/103790250"
"1899-05-24","1954-07-20","male","Arno Schirokauer","","http://viaf.org/viaf/76351089"
"1929-03-09","","male","Arnulf Zitelmann","Paule Pizolka oder eine Flucht durch Deutschland Roman	 Hypatia	 Weltreligionen","http://viaf.org/viaf/85467105"
"1808-07-09","1884-03-19","male","August Stöber","","http://viaf.org/viaf/66598964"
"1933-07-21","1973-02-20","female","Brigitte Reimann","Ankunft im Alltag	 Ich bedaure nichts	 Frau am pranger : erzählung	 Grüne licht der steppen	 Reimann, Brigitte,	 Die Geschwister	 Franziska Linkerhand	 Geschwister : erzählung	 Franziska Linkerhand : Roman","http://viaf.org/viaf/14836694"
"1563","1624-02-28","male","Klemens Timpler","Metaphysicae systema methodicum","http://viaf.org/viaf/47557673"
"1893-07-13","1957-12-17","female","Dorothy L. Sayers","Sayers, Dorothy L.	 Murder must advertise	 Five Red Herrings	 Have his carcase	 Unpleasantness at the bellona club	 Nine tailors	 Whose body?","http://viaf.org/viaf/29540426"
"1950","","male","Eckhard Supp","Seychellen","http://viaf.org/viaf/41939091"
"1819-10-15","1882","male","Edmund Hoefer","","http://viaf.org/viaf/35262983"
"1937-04-06","","male","Eike Christian Hirsch","","http://viaf.org/viaf/85313276"
"1874-10-03","1928-02-28","female","Emerenz Meier","Meier, Emerenz,","http://viaf.org/viaf/22933835"
"1905-05-21","1991-02-14","male","Felix Gilbert","History : politics or culture? : reflections on Ranke and Burckhardt	 European past : memoirs, 1905-1945	 Machiavelli and Guicciardini	 Pope, his banker, and venice	 Historical studies today","http://viaf.org/viaf/9846710"
"1774-06-01","1836-10-18","male","Ferdinand Weerth","","http://viaf.org/viaf/42643103"
"1816-08-28","1890-03-29","male","F. Petruccelli della Gattina","Préliminaires de La question romaine de M. Ed. About	 MEMOIRES DE JUDAS	 Petruccelli della Gattina, Ferdinando","http://viaf.org/viaf/17255247"
"1937-05-04","","male","Florjan Lipus","Prošnji dan	 Odstranitev moje vasi	 Jalov Pelin	 Zmote dijaka Tjaža	 Mirne duše	 Srčne pege : roman	 Boštjanov let","http://viaf.org/viaf/36940118"
"1834-09-19","1896-06-04","female","Franziska von Reitzenstein","","http://viaf.org/viaf/5682544"
"1891-05-24","1963-09-07","male","Friedrich Bethge","","http://viaf.org/viaf/64750946"
"1909-01-06","1979-04-07","male","Friedrich Schlotterbeck","Je dunkler die Nacht, desto heller die Sterne : Erinnerungen deutschen Arbeiters 1933 bis 1945	 Schlotterbeck, Friedrich,","http://viaf.org/viaf/119502692"
"1810-01-03","1846-08-26","male","Friedrich Wagenfeld","","http://viaf.org/viaf/47530945"
"1962","","male","Gerhard Eichelmann","","http://viaf.org/viaf/27978207"
"1860-09-21","1947-02-17","male","Gustav Leutelt","Leutelt, Gustav,","http://viaf.org/viaf/40188022"
"1922-04-27","2003-04-01","male","Hans Bemmann","Stein und Flöte : und das ist noch nicht alles, ein Märchen Roman	 Erwins Badezimmer, oder, Die Gafährlichkeit der Sprache : eine Geschichte in Briefen mit diversen Beilagen	 Beschädigte göttin : roman","http://viaf.org/viaf/44437578"
"1897-09-28","1986-05-01","male","Heinrich Fraenkel","Hess: a biography	 Hermann Göring	 Men who tried to kill hitler	 July plot	 Doctor Goebbels his life and death	 Adventure in chess	 SS and Gestapo: rule by terror	 Goering : the Rise and Fall of the Notorious Nazi Leader	 Heinrich Himmler	 Göring","http://viaf.org/viaf/29040362"
"1859-03-15","1890-07-19","male","Heinrich Koerting","","http://viaf.org/viaf/292717258"
"1879-11-20","1952-12-20","male","Heinrich Lilienfein","","http://viaf.org/viaf/8188028"
"1798-12-18","1867-09-03","male","Heinrich Smidt","Devrient-Novellen","http://viaf.org/viaf/17999998"
"1925-11-15","2003-10-26","male","Heinz Piontek","Kastanien aus dem Feuer	 Tot oder lebendig	 Stunde der Überlebenden	 Poems.	 Zeit meines Lebens","http://viaf.org/viaf/54162175"
"1890-09-07","1951-03-14","male","Heinz von Eschwege","Lolita	 Die verfluchte Gioconda","http://viaf.org/viaf/5218953"
"1951-08-15","","male","Herfried Münkler","Imperien.	 Münkler, Herfried	 Neuen kriege	 Deutschen und ihre Mythen","http://viaf.org/viaf/109447970"
"1828-03-28","1890-06-15","male","Hermann Krummacher","Apostolische synode zu jerusalem : apostelgedichte 15","http://viaf.org/viaf/792782"
"1889","1954","","Hertha Pohl","Pohl, Hertha","http://viaf.org/viaf/80715844"
"1721-01-19","1740-10-05","male","Jean-Philippe Baratier","","http://viaf.org/viaf/2605836"
"1958","","male","Joscha Remus","","http://viaf.org/viaf/65115181"
"1900-11-01","1982-08-24","male","Josef Bergenthal","Münster steckt voller Merkwürdigkeiten","http://viaf.org/viaf/59308308"
"1891-03-30","1969-06-06","female","Berens-Totenohl Josefa","Femhof	 Einer Sippe Gesicht","http://viaf.org/viaf/36911813"
"1873-08-06","1948-03-12","male","Julius Urgiß","","http://viaf.org/viaf/49999949"
